Record_ID,Age,Community_Buildin,Community_Membership_Family,Community_Membership_Hobbies,Community_Membership_None,Community_Membership_Other,Community_Membership_Political,Community_Membership_Professional,Community_Membership_Religious,Community_Membership_Support,Country,Disability_Cognitive,Disability_Hearing,Disability_Motor,Disability_Not_Impaired,Disability_Not_Say,Disability_Vision,Education_Attainment,Falsification_of_Information,Gender,Household_Income,How_You_Heard_About_Survey_Banner,How_You_Heard_About_Survey_Friend,How_You_Heard_About_Survey_Mailing_List,How_You_Heard_About_Survey_Others,How_You_Heard_About_Survey_Printed_Media,How_You_Heard_About_Survey_Remebered,How_You_Heard_About_Survey_Search_Engine,How_You_Heard_About_Survey_Usenet_News,How_You_Heard_About_Survey_WWW_Page,Major_Geographical_Location,Major_Occupation,Marital_Status,Most_Import_Issue_Facing_the_Internet,Opinions_on_-Censorship,Primary_Language,Primary_Place_of_WWW_Access,Race,Not_Purchasing_Bad_experience,Not_Purchasing_Bad_press,Not_Purchasing_Cant_find,Not_Purchasing_Company_policy,Not_Purchasing_Easier_locally,Not_Purchasing_Enough_info,Not_Purchasing_Judge_quality,Not_Purchasing_Never_tried,Not_Purchasing_No_credit,Not_Purchasing_Not_applicable,Not_Purchasing_Not_option,Not_Purchasing_Other,Not_Purchasing_Prefer_people,Not_Purchasing_Privacy,Not_Purchasing_Receipt,Not_Purchasing_Security,Not_Purchasing_Too_complicated,Not_Purchasing_Uncomfortable,Not_Purchasing_Unfamiliar_vendor,Registered_to_Vote,Sexual_Preference,Web_Ordering,Web_Page_Creation,Who_Pays_for_Access_Dont_Know,Who_Pays_for_Access_Other,Who_Pays_for_Access_Parents,Who_Pays_for_Access_School,Who_Pays_for_Access_Self,Who_Pays_for_Access_Work,Willingness_to_Pay_Fees,Years_on_Internet
2054,37,2,0,0,0,0,0,0,0,1,55,0,0,0,1,0,0,5,1,1,5,0,0,0,0,1,0,0,0,0,4,0,3,6,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,2
2055,33,98,1,0,0,1,0,0,0,0,37,0,0,0,1,0,0,3,2,0,6,0,0,0,1,0,0,0,0,0,5,99,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,98,2,0,0,0,0,1,0,99,2
2056,29,2,1,1,0,0,0,0,0,0,29,0,0,0,1,0,0,4,1,0,4,0,0,0,0,0,0,0,0,1,5,2,5,1,4,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,4,2
2057,63,0,0,1,0,0,0,0,0,0,39,0,0,0,1,0,0,1,1,1,6,0,1,0,0,0,0,0,0,0,5,99,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,2,0,0,0,0,1,0,4,2
2058,38,0,1,0,0,0,0,1,0,0,29,0,0,0,1,0,0,3,1,1,7,0,0,1,0,0,0,0,0,0,5,2,3,2,4,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,99,2
2059,52,2,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,5,99,5,1,4,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,1,0,4,0
2060,0,2,0,0,0,1,0,0,1,0,40,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,5,99,0,99,1,1,2,99,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,2,0,0,0,0,1,0,99,0
2061,28,0,1,1,0,0,0,1,0,0,32,0,0,0,1,0,0,5,1,0,4,0,0,0,0,0,0,0,0,1,5,99,99,2,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,99,2
2062,37,98,0,0,0,1,0,0,0,0,29,0,0,0,1,0,0,3,1,0,3,1,0,0,0,0,0,0,0,0,5,99,3,98,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,4,0
2063,37,2,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0,3,1,1,4,0,0,0,0,0,0,0,0,1,5,0,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,4,2
2064,53,98,0,0,1,0,0,0,0,0,15,0,0,0,1,0,0,5,1,0,2,0,0,0,0,0,0,0,0,1,5,3,5,2,1,1,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,99,1
2065,23,0,0,0,0,0,0,1,0,1,106,0,0,0,1,0,0,4,1,0,4,0,0,0,0,0,0,1,0,0,4,99,99,2,1,35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2,1,0,0,0,0,1,1,1,2
2066,33,0,0,1,0,0,0,0,0,0,29,0,0,0,1,0,0,1,2,0,8,0,0,0,0,0,0,0,1,0,5,1,99,4,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,1,0,99,1
2067,20,0,0,1,0,0,0,1,0,0,66,0,0,0,1,0,0,4,5,1,0,0,0,0,0,0,0,0,1,0,6,3,5,2,1,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,2,3
2068,14,0,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,5,3,99,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,3,1,2,1,0,0,0,0,0,1,99,2
2069,15,0,1,0,0,0,0,0,0,0,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,5,6,3,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,3,1,2,2,0,0,1,0,0,0,4,1
2070,51,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,0,3,1,1,4,0,0,0,1,0,0,0,0,0,5,1,3,1,1,1,2,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,2,0,0,0,0,1,0,99,1
2071,42,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,0,5,1,1,0,1,0,0,0,0,0,0,0,0,5,2,5,6,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,99,0
2072,25,0,1,1,0,1,0,0,0,0,48,0,0,0,1,0,0,3,2,0,3,0,1,0,0,0,0,0,0,0,5,2,5,2,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,99,2
2073,6,98,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,3,1,1,2,0,0,0,0,0,0,0,0,1,5,99,1,98,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,0,4,0
2074,36,98,1,0,0,0,1,0,1,1,12,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,1,5,99,3,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,2,2,0,0,0,0,0,1,4,0
2075,23,0,0,1,0,0,0,0,0,0,13,0,0,0,1,0,0,4,1,1,4,0,0,0,0,0,0,0,0,1,5,2,5,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,4,3
2076,19,0,0,1,0,0,1,0,0,0,55,0,0,0,1,0,0,7,3,1,3,0,0,0,0,0,0,0,0,1,4,0,5,99,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,99,1
2077,27,0,0,0,0,0,0,1,0,0,21,0,0,0,1,0,0,4,1,1,4,0,0,0,1,0,0,0,0,0,5,0,5,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,99,4
2078,37,0,1,0,0,0,0,1,0,0,98,0,0,0,1,0,0,5,2,1,3,0,0,0,0,0,0,0,0,1,2,1,3,6,1,36,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,2,0,0,0,0,0,1,3,2
2079,30,0,0,1,0,0,0,1,0,0,29,0,0,0,1,0,0,3,1,1,5,0,0,0,0,0,0,0,0,1,5,99,3,0,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,0,4,1
2080,43,0,0,1,0,1,1,1,0,1,103,0,0,0,1,0,0,3,2,1,4,0,0,0,1,0,0,0,0,0,5,0,3,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,3,2
2081,34,2,0,0,1,0,0,0,0,0,40,0,0,0,1,0,0,4,1,0,6,0,0,0,0,0,0,0,0,1,5,0,5,98,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,3,1
2082,23,2,0,1,0,0,0,0,0,0,54,0,0,0,1,0,0,1,2,1,4,0,0,0,0,0,0,0,0,1,3,99,5,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,2,0,0,0,0,1,0,99,2
2083,36,98,0,0,1,0,0,0,0,0,40,0,0,0,1,0,0,4,2,0,2,0,0,0,1,0,0,0,0,1,5,0,3,2,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,1,99,3
2084,74,98,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,4,1,1,5,0,0,0,0,0,0,0,0,1,5,99,3,6,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,99,0
2085,46,2,0,0,0,1,0,0,0,1,40,0,0,0,1,0,0,3,2,0,7,0,0,0,0,0,0,0,0,1,5,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,4,2
2086,16,0,1,1,0,1,0,0,0,0,35,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,5,3,5,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,1,2,0,0,1,0,0,0,99,2
2087,33,2,0,0,0,0,0,1,0,0,14,0,0,0,1,0,0,5,2,1,7,0,0,0,0,0,0,0,0,1,5,2,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,99,2
2088,55,98,0,0,1,0,0,0,0,0,28,0,0,0,1,0,0,3,1,0,6,0,0,0,0,0,0,0,1,0,5,2,6,1,1,1,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,4,0
2089,56,98,0,0,1,0,0,0,0,0,25,0,0,0,1,0,0,4,1,1,6,0,0,0,0,0,0,0,0,1,5,0,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,2,0,0,0,0,1,0,99,2
2090,53,98,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0,3,1,0,8,1,0,0,0,0,0,0,0,1,5,2,3,6,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,1,0,99,0
2091,29,0,0,0,0,0,0,1,0,0,48,0,0,0,1,0,0,1,1,1,6,0,0,1,0,0,0,0,0,0,5,0,3,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,99,2
2092,21,1,0,0,0,1,0,0,0,0,32,0,0,0,1,0,0,3,6,1,0,0,0,0,0,0,0,0,0,1,5,3,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,1,3
2093,0,98,0,0,1,0,0,0,0,0,29,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,0,0,0,0,5,99,0,1,1,1,2,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,2,2,0,0,0,0,1,0,4,3
2094,20,0,0,0,0,0,0,0,1,0,23,0,0,0,1,0,0,3,2,1,2,0,0,0,1,0,0,0,0,0,5,1,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,99,2
2095,42,2,1,0,0,0,0,1,0,0,42,0,0,0,1,0,0,4,2,1,5,0,0,0,0,0,0,0,1,0,5,2,3,99,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,3,3
2096,19,0,1,1,0,0,0,0,1,0,29,0,0,0,1,0,0,3,2,1,1,0,0,0,0,0,0,0,0,1,5,3,5,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,3,2
2097,55,98,0,0,1,0,0,0,0,0,55,0,0,0,1,0,0,99,1,0,0,0,0,0,0,0,0,0,0,1,4,3,3,2,1,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,2,0,0,0,0,1,0,4,2
2098,18,1,0,0,0,1,1,0,0,0,45,0,0,0,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,1,5,3,5,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,1,1,1,0,0,1,1,0,0,99,3
2099,54,2,1,0,0,0,0,1,1,0,27,0,0,0,1,0,0,5,1,1,0,0,0,0,0,0,1,0,0,0,5,2,3,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,99,4
2100,20,2,1,0,0,0,0,0,0,0,21,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,0,0,1,5,3,5,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,2,0,0,0,1,0,0,99,2
2101,23,98,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,5,3,5,1,4,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1,0,0,0,1,2
2102,27,0,0,0,0,1,0,1,0,0,72,0,0,0,0,0,1,5,1,1,6,0,0,0,0,0,0,0,0,1,4,2,5,4,4,8,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,99,3
2103,51,0,0,0,0,1,0,0,0,0,11,0,0,0,1,0,0,5,3,1,6,0,0,0,0,0,0,1,0,0,5,1,3,6,1,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,99,3
2104,65,2,1,0,0,0,0,0,1,1,30,0,1,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,1,5,99,3,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,4,2
2105,23,0,0,1,0,1,0,0,0,1,40,0,0,0,1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,1,5,3,5,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,4,2
2106,30,0,1,1,0,1,1,0,1,0,20,0,0,0,1,0,0,3,0,0,6,0,0,0,0,0,0,0,0,1,5,99,99,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,1,0,0,0,0,1,0,4,0
2107,39,0,1,1,0,0,0,1,1,0,72,0,0,0,1,0,0,5,1,1,8,0,0,0,0,0,0,0,0,1,4,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1,1,0
2108,48,0,1,1,0,1,0,0,0,1,8,0,0,0,1,0,0,2,2,1,8,0,1,0,0,0,0,0,0,0,5,2,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,99,3
2109,17,0,0,1,0,1,1,0,0,0,8,0,0,0,0,0,1,1,5,1,1,0,1,1,0,0,0,0,0,0,5,3,5,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,1,98,98,0,0,1,0,0,0,99,1
2110,22,98,0,0,1,0,0,0,0,0,72,0,0,0,1,0,0,4,2,1,0,0,0,0,0,0,0,0,0,1,4,3,0,6,4,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,99,2
2111,21,98,0,0,1,0,0,0,0,0,80,0,0,0,1,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,4,3,99,0,1,19,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,99,2
2112,20,2,0,1,0,1,0,0,0,0,34,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,1,5,3,5,99,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,99,2
2113,26,98,0,0,1,0,0,0,0,0,50,0,0,0,1,0,0,4,1,1,8,0,0,0,0,0,0,0,0,1,6,0,5,2,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,4,3
2114,28,0,0,1,0,1,0,1,0,1,18,0,0,0,1,0,0,4,6,0,0,1,0,0,0,0,0,0,0,0,5,0,3,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,4,1,1,0,0,0,0,1,0,99,4
2115,65,98,1,0,0,0,0,1,0,0,7,0,0,0,1,0,0,5,1,1,7,0,0,0,0,0,0,0,0,1,5,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,2,0,0,0,0,1,0,99,1
2116,36,0,1,1,0,0,0,1,0,0,5,0,0,0,1,0,0,5,1,0,6,0,0,0,0,0,0,0,1,1,5,0,5,6,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,99,2
2117,45,98,0,0,0,0,0,1,0,0,34,0,0,0,1,0,0,4,2,1,5,0,0,0,0,0,0,1,0,0,5,1,5,6,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0,1,4,1
2118,28,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1,2,0,5,0,0,0,0,0,0,0,0,1,5,2,99,1,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,1,1,4,2
2119,29,98,0,1,0,1,0,0,0,0,51,0,0,0,1,0,0,7,1,0,5,0,0,0,0,0,0,0,0,1,6,1,99,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2,2,0,0,0,0,1,0,99,0
2120,67,2,0,0,1,0,0,0,0,0,35,0,0,0,1,0,0,4,1,1,8,0,0,0,0,0,0,0,0,1,5,99,3,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,0,99,0
2121,15,98,0,0,1,0,0,0,0,0,33,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,5,3,5,2,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,2,0,0,1,0,0,0,1,0
2122,32,2,1,1,0,0,0,1,0,0,33,0,0,0,1,0,0,3,1,0,4,0,0,0,0,0,0,0,0,1,5,3,3,99,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,99,2
2123,46,98,0,0,1,0,0,0,0,0,32,0,0,0,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,5,99,3,6,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,4,0
2124,56,2,0,0,1,0,0,0,0,0,12,0,0,0,1,0,0,1,1,1,3,0,0,1,0,0,0,0,0,0,5,99,1,2,3,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,6,1
2125,27,0,0,1,0,1,0,1,1,0,12,0,0,0,1,0,0,5,2,1,0,0,1,0,0,0,0,0,0,0,5,3,5,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,99,4
2126,24,0,0,0,0,1,0,0,0,0,35,0,0,0,1,0,0,3,6,0,4,1,0,0,0,0,0,0,0,0,5,99,99,99,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,2,1,2,2,0,0,0,0,1,0,99,0
2127,48,0,1,1,0,0,0,1,0,0,7,0,0,0,1,0,0,5,2,1,6,0,0,0,0,0,0,0,0,1,5,3,3,1,1,1,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,2,2,0,1,0,0,0,0,99,2
2128,36,0,1,0,0,0,0,0,0,0,43,0,0,0,1,0,0,5,1,1,6,0,0,0,0,0,0,0,0,1,5,0,3,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,99,4
2129,46,98,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,3,2,1,4,0,0,0,0,0,0,0,0,1,5,2,5,6,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,1,0,99,2
2130,27,1,1,0,0,0,0,1,0,0,48,0,0,0,1,0,0,1,3,1,6,0,1,0,0,0,0,0,0,0,5,0,99,99,4,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,1,0,0,0,0,1,0,99,3
2131,28,98,0,0,1,0,0,0,0,0,21,0,0,0,1,0,0,7,1,1,5,0,0,0,0,0,0,0,0,1,5,0,3,6,1,1,3,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,99,2
2132,22,98,0,0,0,1,0,0,0,0,50,0,0,1,0,0,0,99,1,1,1,0,0,0,0,0,0,0,0,1,6,99,5,4,4,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,0,99,1
2133,44,0,0,1,0,0,0,0,0,1,12,0,0,0,0,1,0,3,1,1,4,0,0,0,1,0,0,0,0,0,5,99,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,4,2
2134,18,1,0,1,0,1,0,0,0,0,39,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,1,0,1,5,3,5,2,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,2,2,0,0,0,1,0,0,99,2
2135,42,98,0,0,1,0,0,0,0,0,32,0,0,0,1,0,0,4,1,0,6,0,0,0,0,0,0,0,0,1,5,99,99,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,3,1,2,0,0,0,0,1,0,4,0
2136,44,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,4,1,1,5,1,0,0,0,0,0,0,0,0,5,99,5,1,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,99,1
2137,18,0,0,1,0,0,0,0,0,0,19,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,5,3,5,98,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,1,0,0,1,2
2138,55,0,1,1,0,0,0,1,0,1,21,0,0,0,1,0,0,4,1,0,6,0,0,0,0,0,0,0,0,1,5,0,3,0,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,1,0,0,0,0,1,0,4,2
2139,23,0,0,1,0,0,1,1,0,0,50,0,0,0,1,0,0,4,2,1,2,0,0,0,1,0,0,0,0,0,6,0,99,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,99,2
2140,25,0,1,1,0,0,0,0,0,1,3,0,0,0,1,0,0,3,1,0,3,1,0,0,0,0,0,0,0,0,5,99,3,98,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,4,1
2141,44,0,0,0,0,1,1,0,0,0,8,0,0,0,1,0,0,5,1,1,7,0,0,0,0,0,0,0,0,1,5,2,3,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,1,3
2142,0,98,0,0,0,0,0,1,0,0,28,0,0,0,1,0,0,4,5,1,0,0,0,0,0,0,0,0,0,1,5,2,3,1,1,1,5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,99,3
2143,54,0,0,0,0,0,0,1,0,1,40,0,0,0,1,0,0,5,1,0,6,0,0,0,0,0,0,0,0,1,5,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,1,0,99,2
2144,35,98,0,1,0,0,1,1,0,0,40,0,0,0,1,0,0,4,2,1,6,0,0,0,0,0,0,0,0,1,5,1,3,0,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,2,3
2145,67,98,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,5,99,3,2,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,2,0,0,0,0,1,0,99,2
